Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit,
3709,ORD-RA-SHEY-CO-WA-2886,11/23/2014,11/27/2014,Standard Class,RA-SHEY-CO-WA-2886,OFF-BI-10003708,$34.18,3,0.8,-$87.15,
9628,ORD-BY-TRON-CO-LI-80122,11/23/2014,11/27/2014,Standard Class,BY-TRON-CO-LI-80122,FUR-BO-10000780,$14.67,3,0,$6.75,
4809,ORD-IP-BRER-CO-PH-19134,11/23/2014,11/28/2014,Standard Class,IP-BRER-CO-PH-19134,TEC-AC-10000521,$62.81,3,0.2,$21.20,
7101,ORD-LY-MAAS-CO-NE-10009,11/23/2014,11/28/2014,Standard Class,LY-MAAS-CO-NE-10009,FUR-CH-10001215,$23.47,3,0.2,$8.80,
7266,ORD-LA-KOIS-CO-SP-97477,11/23/2014,11/26/2014,Second Class,LA-KOIS-CO-SP-97477,OFF-AP-10000055,$155.37,2,0.3,-$35.51,
1573,ORD-IT-CHND-CO-CO-94521,11/23/2014,11/25/2014,First Class,IT-CHND-CO-CO-94521,OFF-AR-10003727,$29.99,1,0,$6.30,
1571,ORD-IT-CHND-CO-MA-33063,11/23/2014,11/25/2014,First Class,IT-CHND-CO-MA-33063,OFF-BI-10002353,$603.92,5,0.2,-$67.94,
1574,ORD-IT-CHND-CO-CO-92627,11/23/2014,11/25/2014,First Class,IT-CHND-CO-CO-92627,OFF-BI-10002827,$381.44,2,0.2,$23.84,
1572,ORD-IT-CHND-CO-FA-72701,11/23/2014,11/25/2014,First Class,IT-CHND-CO-FA-72701,TEC-AC-10002305,$21.84,3,0,$10.48,
1547,ORD-IA-BRAN-CO-LI-48146,11/23/2015,11/27/2015,Standard Class,IA-BRAN-CO-LI-48146,FUR-CH-10002335,$335.52,4,0.2,$117.43,
1549,ORD-IA-BRAN-CO-HO-77041,11/23/2015,11/27/2015,Standard Class,IA-BRAN-CO-HO-77041,FUR-FU-10001889,$27.06,2,0.2,$2.37,
1548,ORD-IA-BRAN-CO-HO-77041,11/23/2015,11/27/2015,Standard Class,IA-BRAN-CO-HO-77041,OFF-PA-10002105,$23.91,2,0.8,-$40.65,
7580,ORD-IE-THAN-CO-NE-10024,11/23/2015,11/27/2015,Second Class,IE-THAN-CO-NE-10024,OFF-FA-10003059,"$2,625.12",8,0,$735.03,
7581,ORD-IE-THAN-CO-BR-6010,11/23/2015,11/27/2015,Second Class,IE-THAN-CO-BR-6010,OFF-LA-10004559,$17.94,3,0,$4.49,
8815,ORD-RE-WEER-CO-WI-19805,11/23/2015,11/25/2015,Second Class,RE-WEER-CO-WI-19805,FUR-FU-10000308,$307.98,2,0,$89.31,
8816,ORD-RE-WEER-CO-PE-32503,11/23/2015,11/25/2015,Second Class,RE-WEER-CO-PE-32503,OFF-AR-10001897,$44.10,6,0,$20.73,
8817,ORD-RE-WEER-CO-LO-80027,11/23/2015,11/25/2015,Second Class,RE-WEER-CO-LO-80027,OFF-BI-10003650,$13.12,4,0,$5.64,
8819,ORD-RE-WEER-CO-SA-94110,11/23/2015,11/25/2015,Second Class,RE-WEER-CO-SA-94110,OFF-PA-10004665,$38.88,6,0,$18.66,
8818,ORD-RE-WEER-CO-LO-80027,11/23/2015,11/25/2015,Second Class,RE-WEER-CO-LO-80027,TEC-AC-10003832,$16.56,2,0,$7.78,
2919,ORD-KE-SCDT-CO-MI-53209,11/23/2016,11/23/2016,Same Day,KE-SCDT-CO-MI-53209,FUR-CH-10000785,$15.80,5,0.2,$2.37,
2921,ORD-KE-SCDT-CO-PH-19140,11/23/2016,11/23/2016,Same Day,KE-SCDT-CO-PH-19140,OFF-AP-10000026,$70.45,7,0.2,$12.33,
2920,ORD-KE-SCDT-CO-MI-53209,11/23/2016,11/23/2016,Same Day,KE-SCDT-CO-MI-53209,OFF-PA-10001569,$14.37,2,0.2,$3.95,
3381,ORD-RA-DAEN-CO-PO-97206,11/23/2017,11/24/2017,First Class,RA-DAEN-CO-PO-97206,TEC-PH-10004080,$24.05,9,0.2,$7.21,
3554,ORD-NK-HAEY-CO-NE-23602,11/23/2017,11/26/2017,Second Class,NK-HAEY-CO-NE-23602,OFF-AP-10001005,$7.48,1,0.7,-$5.98,
108,ORD-ET-MAIN-CO-HU-77340,11/23/2017,11/28/2017,Standard Class,ET-MAIN-CO-HU-77340,FUR-CH-10004287,$27.99,1,0.2,$2.10,
109,ORD-ET-MAIN-CO-HU-77340,11/23/2017,11/28/2017,Standard Class,ET-MAIN-CO-HU-77340,FUR-FU-10004164,$3.30,1,0.2,$1.07,
107,ORD-ET-MAIN-CO-HU-77340,11/23/2017,11/28/2017,Standard Class,ET-MAIN-CO-HU-77340,FUR-TA-10001768,$74.11,8,0.2,$17.60,
4775,ORD-ER-MAEZ-CO-NO-29406,11/23/2017,11/27/2017,Standard Class,ER-MAEZ-CO-NO-29406,FUR-CH-10003774,$222.38,2,0.2,$16.68,
4774,ORD-ER-MAEZ-CO-AT-30318,11/23/2017,11/27/2017,Standard Class,ER-MAEZ-CO-AT-30318,TEC-AC-10001101,$11.52,5,0.2,$4.18,
4773,ORD-ER-MAEZ-CO-AT-30318,11/23/2017,11/27/2017,Standard Class,ER-MAEZ-CO-AT-30318,TEC-AC-10001767,$6.46,1,0.6,-$4.04,
8801,ORD-IS-SECK-CO-SE-98103,11/23/2017,11/27/2017,Standard Class,IS-SECK-CO-SE-98103,TEC-AC-10001990,$10.69,2,0.2,$3.74,
426,ORD-ET-MORI-CO-CH-60653,11/23/2017,11/26/2017,Second Class,ET-MORI-CO-CH-60653,FUR-FU-10003708,$28.40,2,0,$11.08,
427,ORD-ET-MORI-CO-CH-60653,11/23/2017,11/26/2017,Second Class,ET-MORI-CO-CH-60653,OFF-ST-10000736,$287.92,8,0,$138.20,
8975,ORD-ER-PATT-CO-NE-10035,11/23/2017,11/26/2017,First Class,ER-PATT-CO-NE-10035,OFF-BI-10002012,$36.29,7,0.2,$12.70,
8976,ORD-ER-PATT-CO-NE-10035,11/23/2017,11/26/2017,First Class,ER-PATT-CO-NE-10035,OFF-EN-10002230,$78.30,2,0.2,$29.36,
8977,ORD-ER-PATT-CO-NE-10009,11/23/2017,11/26/2017,First Class,ER-PATT-CO-NE-10009,OFF-LA-10000452,$127.79,1,0.3,-$31.03,
8978,ORD-ER-PATT-CO-GL-85301,11/23/2017,11/26/2017,First Class,ER-PATT-CO-GL-85301,OFF-ST-10003816,$6.10,2,0.8,-$9.16,
6303,ORD-AN-HWNG-CO-SA-94122,11/23/2017,11/27/2017,Standard Class,AN-HWNG-CO-SA-94122,OFF-AP-10001303,$195.96,5,0.2,$19.60,
8428,ORD-AN-CALL-CO-ME-38109,11/23/2017,11/25/2017,First Class,AN-CALL-CO-ME-38109,OFF-SU-10003936,$4.36,2,0,$0.17,
6316,ORD-AT-GIIN-CO-CO-33065,11/24/2014,11/29/2014,Standard Class,AT-GIIN-CO-CO-33065,OFF-PA-10001736,$196.62,2,0,$96.34,
6318,ORD-AT-GIIN-CO-CO-33065,11/24/2014,11/29/2014,Standard Class,AT-GIIN-CO-CO-33065,OFF-PA-10002377,$15.96,2,0,$7.98,
6315,ORD-AT-GIIN-CO-CO-33065,11/24/2014,11/29/2014,Standard Class,AT-GIIN-CO-CO-33065,TEC-PH-10002075,$151.92,4,0,$45.58,
6317,ORD-AT-GIIN-CO-CO-33065,11/24/2014,11/29/2014,Standard Class,AT-GIIN-CO-CO-33065,TEC-PH-10002103,$144.12,3,0,$69.18,
2367,ORD-CA-HAEY-CO-NE-10009,11/24/2014,11/26/2014,Second Class,CA-HAEY-CO-NE-10009,OFF-AR-10002445,$120.71,1,0.2,-$18.11,
3835,ORD-ED-YEAB-CO-BR-77803,11/24/2014,11/24/2014,Same Day,ED-YEAB-CO-BR-77803,FUR-BO-10001798,$611.06,3,0.3,-$34.92,
3834,ORD-ED-YEAB-CO-BR-77803,11/24/2014,11/24/2014,Same Day,ED-YEAB-CO-BR-77803,OFF-PA-10000174,"$1,049.97",5,0.4,-$209.99,
9922,ORD-SA-TATE-HO-LO-90004,11/24/2014,11/30/2014,Standard Class,SA-TATE-HO-LO-90004,FUR-TA-10001307,$5.74,3,0.7,-$4.59,
389,ORD-AN-GEER-CO-AU-78745,11/24/2014,11/26/2014,First Class,AN-GEER-CO-AU-78745,OFF-AR-10004260,$2.62,1,0.2,$0.43,
7143,ORD-LD-PAAN-HO-VI-23464,11/24/2014,11/29/2014,Standard Class,LD-PAAN-HO-VI-23464,OFF-PA-10000528,$111.15,5,0,$48.91,
1186,ORD-LD-RYAN-CO-NE-10009,11/24/2014,11/30/2014,Standard Class,LD-RYAN-CO-NE-10009,FUR-CH-10002647,$485.88,6,0,$9.72,
1187,ORD-LD-RYAN-CO-NE-10035,11/24/2014,11/30/2014,Standard Class,LD-RYAN-CO-NE-10035,OFF-BI-10004600,$25.92,4,0,$12.44,
1185,ORD-LD-RYAN-CO-NE-10009,11/24/2014,11/30/2014,Standard Class,LD-RYAN-CO-NE-10009,TEC-PH-10002447,$12.10,7,0.2,$4.23,
1188,ORD-LD-RYAN-CO-NE-10035,11/24/2014,11/30/2014,Standard Class,LD-RYAN-CO-NE-10035,TEC-PH-10004536,$197.58,2,0,$53.35,
5017,ORD-EA-HEKS-CO-SA-92037,11/24/2014,11/29/2014,Standard Class,EA-HEKS-CO-SA-92037,OFF-AP-10003287,"$1,502.38",4,0.4,-$250.40,
5016,ORD-EA-HEKS-CO-LO-90045,11/24/2014,11/29/2014,Standard Class,EA-HEKS-CO-LO-90045,OFF-ST-10002756,$35.17,7,0.2,$9.67,
1011,ORD-EK-GOEZ-CO-JA-32216,11/24/2014,11/26/2014,First Class,EK-GOEZ-CO-JA-32216,OFF-BI-10002764,$151.72,4,0,$27.31,
4058,ORD-EN-KOAS-CO-HE-42420,11/24/2014,11/28/2014,Standard Class,EN-KOAS-CO-HE-42420,OFF-FA-10000621,$646.20,5,0.2,-$8.08,
2152,ORD-RD-BIER-CO-SA-63116,11/24/2014,11/29/2014,Second Class,RD-BIER-CO-SA-63116,OFF-AR-10001374,$111.79,7,0,$43.60,
1779,ORD-EN-PORS-CO-HO-77095,11/24/2015,11/28/2015,Standard Class,EN-PORS-CO-HO-77095,FUR-FU-10002253,$14.70,5,0,$6.62,
1778,ORD-EN-PORS-CO-HO-77041,11/24/2015,11/28/2015,Standard Class,EN-PORS-CO-HO-77041,OFF-AR-10001221,$368.91,9,0,$180.77,
64,ORD-ST-MIER-CO-HO-77095,11/24/2015,11/30/2015,Standard Class,ST-MIER-CO-HO-77095,OFF-BI-10002103,$25.82,6,0.2,$9.36,
63,ORD-ST-MIER-CO-HO-77095,11/24/2015,11/30/2015,Standard Class,ST-MIER-CO-HO-77095,OFF-PA-10000483,$13.98,2,0,$6.15,
66,ORD-ST-MIER-CO-HO-77095,11/24/2015,11/30/2015,Standard Class,ST-MIER-CO-HO-77095,OFF-PA-10002377,$79.76,4,0,$22.33,
65,ORD-ST-MIER-CO-HO-77095,11/24/2015,11/30/2015,Standard Class,ST-MIER-CO-HO-77095,OFF-PA-10003893,$146.73,3,0,$68.96,
4118,ORD-BY-SWLL-CO-LO-90036,11/24/2015,11/29/2015,Standard Class,BY-SWLL-CO-LO-90036,FUR-FU-10004090,$19.44,3,0,$9.33,
4119,ORD-BY-SWLL-CO-LO-90036,11/24/2015,11/29/2015,Standard Class,BY-SWLL-CO-LO-90036,OFF-AR-10000246,$454.86,7,0,$54.58,
4120,ORD-BY-SWLL-CO-LO-90036,11/24/2015,11/29/2015,Standard Class,BY-SWLL-CO-LO-90036,OFF-AR-10002956,$91.39,8,0.2,$29.70,
4117,ORD-BY-SWLL-CO-LO-90036,11/24/2015,11/29/2015,Standard Class,BY-SWLL-CO-LO-90036,OFF-BI-10004410,$3.17,2,0.2,$0.99,
1894,ORD-OL-DAEY-CO-NE-10011,11/24/2016,11/29/2016,Standard Class,OL-DAEY-CO-NE-10011,OFF-ST-10002554,$24.78,1,0.2,$7.75,
1504,ORD-SA-TATE-HO-TA-33319,11/24/2016,12.01.2016,Standard Class,SA-TATE-HO-TA-33319,OFF-ST-10001505,$9.94,2,0,$3.08,
1503,ORD-SA-TATE-HO-AK-44312,11/24/2016,12.01.2016,Standard Class,SA-TATE-HO-AK-44312,TEC-PH-10001644,$33.52,2,0.2,$3.35,
1060,ORD-EW-GRIN-HO-JA-49201,11/24/2016,12.01.2016,Standard Class,EW-GRIN-HO-JA-49201,OFF-BI-10004828,$4.42,3,0.2,$1.60,
8373,ORD-VE-CALL-HO-SE-98105,11/24/2016,12.01.2016,Standard Class,VE-CALL-HO-SE-98105,TEC-PH-10002890,$82.26,3,0,$33.73,
9771,ORD-LE-AA-HO-BU-91505,11/24/2016,11/30/2016,Standard Class,LE-AA-HO-BU-91505,FUR-CH-10004477,$10.53,4,0.2,$3.42,
9772,ORD-LE-AA-HO-BU-91505,11/24/2016,11/30/2016,Standard Class,LE-AA-HO-BU-91505,OFF-PA-10002870,$42.38,2,0.2,$4.24,
9770,ORD-LE-AA-HO-BU-91505,11/24/2016,11/30/2016,Standard Class,LE-AA-HO-BU-91505,OFF-ST-10002583,$339.92,5,0.2,$8.50,
4272,ORD-RA-ARNG-CO-HA-7601,11/24/2016,11/27/2016,Second Class,RA-ARNG-CO-HA-7601,OFF-FA-10001561,$207.76,4,0,$85.18,
1398,ORD-AT-CALL-CO-FA-58103,11/24/2016,11/26/2016,First Class,AT-CALL-CO-FA-58103,FUR-FU-10004270,$11.56,2,0,$5.66,
1399,ORD-AT-CALL-CO-FA-58103,11/24/2016,11/26/2016,First Class,AT-CALL-CO-FA-58103,OFF-AP-10002892,$88.40,4,0,$11.49,
1397,ORD-AT-CALL-CO-FA-58103,11/24/2016,11/26/2016,First Class,AT-CALL-CO-FA-58103,OFF-AP-10003971,$17.22,4,0.2,$6.03,
1400,ORD-AT-CALL-CO-FA-58103,11/24/2016,11/26/2016,First Class,AT-CALL-CO-FA-58103,OFF-BI-10001718,$6.48,1,0,$3.11,
5702,ORD-HY-ARNG-HO-LO-90036,11/24/2016,11/26/2016,First Class,HY-ARNG-HO-LO-90036,FUR-TA-10002607,$139.96,5,0.2,-$22.74,
5701,ORD-HY-ARNG-HO-LO-90036,11/24/2016,11/26/2016,First Class,HY-ARNG-HO-LO-90036,TEC-AC-10003628,$40.75,3,0.2,$15.28,
1668,ORD-LA-SCER-CO-DA-75217,11/24/2016,11/26/2016,Second Class,LA-SCER-CO-DA-75217,OFF-BI-10004236,$74.35,3,0.2,$23.24,
1667,ORD-LA-SCER-CO-DA-75217,11/24/2016,11/26/2016,Second Class,LA-SCER-CO-DA-75217,OFF-LA-10003720,$94.99,2,0.2,-$2.37,
1669,ORD-LA-SCER-CO-DA-75217,11/24/2016,11/26/2016,Second Class,LA-SCER-CO-DA-75217,OFF-PA-10002659,$14.04,3,0.2,$1.58,
1664,ORD-LA-SCER-CO-DA-75217,11/24/2016,11/26/2016,Second Class,LA-SCER-CO-DA-75217,OFF-PA-10004733,$41.92,5,0.2,$3.67,
1665,ORD-LA-SCER-CO-DA-75217,11/24/2016,11/26/2016,Second Class,LA-SCER-CO-DA-75217,OFF-ST-10001469,$297.58,3,0.2,-$7.44,
1666,ORD-LA-SCER-CO-DA-75217,11/24/2016,11/26/2016,Second Class,LA-SCER-CO-DA-75217,TEC-PH-10002885,$4.34,3,0.2,$0.87,
3525,ORD-GE-ASOK-CO-CO-31907,11/24/2016,11/28/2016,Standard Class,GE-ASOK-CO-CO-31907,TEC-AC-10003063,$657.55,6,0.2,$49.32,
4116,ORD-MY-COOX-CO-PE-33024,11/24/2016,11/27/2016,First Class,MY-COOX-CO-PE-33024,OFF-BI-10001982,"$1,219.96",5,0.2,$381.24,
6244,ORD-AY-ROAL-HO-BE-98006,11/24/2016,11/28/2016,Standard Class,AY-ROAL-HO-BE-98006,FUR-CH-10003973,$25.35,3,0,$7.61,
3891,ORD-NG-PAAK-CO-DA-75217,11/24/2016,11/30/2016,Standard Class,NG-PAAK-CO-DA-75217,OFF-AR-10004582,$659.90,2,0,$217.77,
3893,ORD-NG-PAAK-CO-DO-3820,11/24/2016,11/30/2016,Standard Class,NG-PAAK-CO-DO-3820,TEC-PH-10001433,$559.92,8,0,$190.37,
3892,ORD-NG-PAAK-CO-PH-19143,11/24/2016,11/30/2016,Standard Class,NG-PAAK-CO-PH-19143,TEC-PH-10004586,"$1,684.75",6,0.2,$210.59,
554,ORD-EG-TRAN-CO-HO-77070,11/24/2017,11/28/2017,Standard Class,EG-TRAN-CO-HO-77070,TEC-PH-10000149,$10.82,3,0.2,$2.57,
9217,ORD-ON-GRSS-CO-LO-90032,11/24/2017,11/30/2017,Standard Class,ON-GRSS-CO-LO-90032,OFF-AR-10000896,$13.76,1,0.8,-$24.77,
8117,ORD-KE-GIAM-CO-LO-80027,11/24/2017,11/24/2017,Same Day,KE-GIAM-CO-LO-80027,OFF-BI-10003364,$33.29,1,0,$7.99,
4765,ORD-CK-GAER-CO-NE-10011,11/24/2017,11/27/2017,First Class,CK-GAER-CO-NE-10011,OFF-PA-10003022,$27.76,4,0,$9.99,
2593,ORD-ND-SCRZ-CO-MO-10550,11/24/2017,11/26/2017,Second Class,ND-SCRZ-CO-MO-10550,OFF-BI-10004492,$79.10,2,0,$39.55,
2594,ORD-ND-SCRZ-CO-MA-43302,11/24/2017,11/26/2017,Second Class,ND-SCRZ-CO-MA-43302,OFF-LA-10003510,$327.84,8,0,$157.36,
4871,ORD-UN-CHCE-CO-PH-19140,11/24/2017,11/29/2017,Standard Class,UN-CHCE-CO-PH-19140,OFF-FA-10000936,$229.54,7,0.2,$83.21,
4870,ORD-UN-CHCE-CO-LA-17602,11/24/2017,11/29/2017,Standard Class,UN-CHCE-CO-LA-17602,OFF-PA-10002222,$89.99,2,0.4,-$15.00,
9747,ORD-TH-PAGE-CO-LO-90008,11/24/2017,11/24/2017,Same Day,TH-PAGE-CO-LO-90008,FUR-CH-10001797,$71.09,2,0.2,-$1.78,
9746,ORD-TH-PAGE-CO-LO-90008,11/24/2017,11/24/2017,Same Day,TH-PAGE-CO-LO-90008,FUR-FU-10000629,$364.08,2,0.2,$9.10,
3591,ORD-NK-MEIN-HO-QU-2169,11/24/2017,11/30/2017,Standard Class,NK-MEIN-HO-QU-2169,FUR-FU-10001852,"$1,443.96",12,0,$375.43,
3590,ORD-NK-MEIN-HO-QU-2169,11/24/2017,11/30/2017,Standard Class,NK-MEIN-HO-QU-2169,OFF-PA-10000477,$2.88,1,0,$1.41,
4355,ORD-EL-DOEZ-CO-LA-20707,11/24/2017,11/26/2017,Second Class,EL-DOEZ-CO-LA-20707,OFF-EN-10004007,$19.01,8,0.7,-$12.67,
9123,ORD-CK-RYAN-CO-SA-94109,11/24/2017,11/24/2017,Same Day,CK-RYAN-CO-SA-94109,OFF-FA-10003059,$7.78,1,0,$3.50,
9942,ORD-HN-LEEE-CO-SA-94122,11/24/2017,11/30/2017,Standard Class,HN-LEEE-CO-SA-94122,OFF-ST-10000736,$223.58,14,0,$87.20,
1493,ORD-DD-SULL-CO-NE-10035,11/24/2017,11/28/2017,Standard Class,DD-SULL-CO-NE-10035,OFF-ST-10001476,$977.29,6,0.1,$173.74,
1492,ORD-DD-SULL-CO-CH-60623,11/24/2017,11/28/2017,Standard Class,DD-SULL-CO-CH-60623,TEC-AC-10004571,$5.88,1,0,$2.88,
4468,ORD-LY-ANDA-CO-NE-10035,11/24/2017,12.01.2017,Standard Class,LY-ANDA-CO-NE-10035,OFF-BI-10003527,$167.96,2,0,$78.94,
4467,ORD-LY-ANDA-CO-NE-10035,11/24/2017,12.01.2017,Standard Class,LY-ANDA-CO-NE-10035,OFF-BI-10004519,$16.38,9,0,$7.37,
4469,ORD-LY-ANDA-CO-NE-10035,11/24/2017,12.01.2017,Standard Class,LY-ANDA-CO-NE-10035,OFF-ST-10003572,$321.57,2,0.2,-$16.08,
4470,ORD-LY-ANDA-CO-ON-91761,11/24/2017,12.01.2017,Standard Class,LY-ANDA-CO-ON-91761,TEC-PH-10001817,$12.96,2,0,$6.22,
4350,ORD-RK-HUFF-CO-HO-77041,11/24/2017,11/29/2017,Second Class,RK-HUFF-CO-HO-77041,FUR-TA-10004619,$415.87,8,0.2,-$41.59,
4349,ORD-RK-HUFF-CO-HO-77041,11/24/2017,11/29/2017,Second Class,RK-HUFF-CO-HO-77041,OFF-BI-10004728,$20.72,2,0.7,-$15.20,
9266,ORD-TH-YEAB-CO-LO-90045,11/24/2017,12.01.2017,Standard Class,TH-YEAB-CO-LO-90045,OFF-EN-10003055,$64.85,7,0.2,$24.32,
9265,ORD-TH-YEAB-CO-LO-90045,11/24/2017,12.01.2017,Standard Class,TH-YEAB-CO-LO-90045,TEC-PH-10003800,$11.67,3,0.7,-$7.78,
4727,ORD-KE-PEER-HO-SP-45503,11/25/2014,11/29/2014,Second Class,KE-PEER-HO-SP-45503,OFF-BI-10002429,"$1,117.92",4,0,$55.90,
4728,ORD-KE-PEER-HO-LA-92677,11/25/2014,11/29/2014,Second Class,KE-PEER-HO-LA-92677,TEC-PH-10000347,$275.95,3,0.2,-$37.94,
3990,ORD-DY-REER-CO-JA-49201,11/25/2014,11/27/2014,Second Class,DY-REER-CO-JA-49201,FUR-FU-10000672,$52.96,2,0,$20.12,
2608,ORD-TT-COER-CO-AR-76017,11/25/2014,11/30/2014,Standard Class,TT-COER-CO-AR-76017,FUR-BO-10001619,$24.67,3,0.2,$0.00,
2609,ORD-TT-COER-CO-GR-49505,11/25/2014,11/30/2014,Standard Class,TT-COER-CO-GR-49505,FUR-CH-10003312,$2.52,1,0.2,$0.88,
2613,ORD-TT-COER-CO-SA-78666,11/25/2014,11/30/2014,Standard Class,TT-COER-CO-SA-78666,OFF-LA-10001297,$6.10,3,0.6,-$3.96,
2610,ORD-TT-COER-CO-SA-78666,11/25/2014,11/30/2014,Standard Class,TT-COER-CO-SA-78666,OFF-PA-10004355,"$1,218.74",5,0.3,-$121.87,
2611,ORD-TT-COER-CO-SA-78666,11/25/2014,11/30/2014,Standard Class,TT-COER-CO-SA-78666,OFF-SU-10000151,$5.90,2,0.2,$1.99,
2612,ORD-TT-COER-CO-SA-78666,11/25/2014,11/30/2014,Standard Class,TT-COER-CO-SA-78666,TEC-AC-10001542,$15.70,3,0.2,$5.10,
1984,ORD-EL-WOAN-CO-NE-10024,11/25/2014,11/27/2014,Second Class,EL-WOAN-CO-NE-10024,OFF-BI-10000829,$320.88,6,0,$93.06,
1985,ORD-EL-WOAN-CO-NE-10024,11/25/2014,11/27/2014,Second Class,EL-WOAN-CO-NE-10024,OFF-PA-10004438,$23.88,3,0,$10.51,
1986,ORD-EL-WOAN-CO-NE-10024,11/25/2014,11/27/2014,Second Class,EL-WOAN-CO-NE-10024,TEC-AC-10002217,$26.76,4,0,$12.31,
6362,ORD-IT-ENLE-CO-SE-98103,11/25/2014,11/30/2014,Standard Class,IT-ENLE-CO-SE-98103,OFF-BI-10004236,$51.02,7,0.2,$8.29,
7622,ORD-RD-BIER-CO-SA-92105,11/25/2014,11/29/2014,Standard Class,RD-BIER-CO-SA-92105,OFF-LA-10004178,$725.34,4,0.2,$54.40,
7621,ORD-RD-BIER-CO-SP-22153,11/25/2014,11/29/2014,Standard Class,RD-BIER-CO-SP-22153,TEC-AC-10001539,$539.92,5,0.2,$47.24,
7623,ORD-RD-BIER-CO-SA-92105,11/25/2014,11/29/2014,Standard Class,RD-BIER-CO-SA-92105,TEC-PH-10001795,$7.44,3,0,$2.60,
2095,ORD-RA-FLAN-CO-PH-19140,11/25/2015,11/29/2015,Standard Class,RA-FLAN-CO-PH-19140,OFF-PA-10003022,$13.12,5,0.2,$1.48,
7774,ORD-DY-STRT-CO-LO-90036,11/25/2016,12.02.2016,Standard Class,DY-STRT-CO-LO-90036,FUR-TA-10000577,$59.98,3,0.2,$12.00,
7772,ORD-DY-STRT-CO-SA-94122,11/25/2016,12.02.2016,Standard Class,DY-STRT-CO-SA-94122,OFF-PA-10000157,$456.59,2,0.7,-$304.39,
7773,ORD-DY-STRT-CO-SA-94122,11/25/2016,12.02.2016,Standard Class,DY-STRT-CO-SA-94122,TEC-PH-10001552,"$4,499.99",5,0.7,"-$6,599.98",
8647,ORD-RK-HAON-CO-NE-10011,11/25/2016,11/29/2016,Standard Class,RK-HAON-CO-NE-10011,TEC-AC-10003280,$194.35,3,0.2,$19.44,
8343,ORD-AY-KIEL-CO-SA-92105,11/25/2016,11/30/2016,Standard Class,AY-KIEL-CO-SA-92105,OFF-PA-10004041,$73.36,7,0,$19.81,
6575,ORD-RY-POND-CO-CR-2920,11/25/2016,11/30/2016,Standard Class,RY-POND-CO-CR-2920,FUR-CH-10003061,$319.92,8,0,$118.37,
6574,ORD-RY-POND-CO-CH-60623,11/25/2016,11/30/2016,Standard Class,RY-POND-CO-CH-60623,OFF-AP-10004052,$563.40,4,0,$67.61,
3464,ORD-ER-JAAS-HO-DE-48234,11/25/2016,11/30/2016,Standard Class,ER-JAAS-HO-DE-48234,TEC-AC-10003709,$5.08,1,0.2,$1.65,
7689,ORD-DA-BOAN-CO-VI-8360,11/25/2016,11/29/2016,Standard Class,DA-BOAN-CO-VI-8360,OFF-BI-10001718,$160.00,8,0,$62.40,
7687,ORD-DA-BOAN-CO-FO-76106,11/25/2016,11/29/2016,Standard Class,DA-BOAN-CO-FO-76106,OFF-BI-10001721,"$1,568.61",9,0,$329.41,
7688,ORD-DA-BOAN-CO-SA-63301,11/25/2016,11/29/2016,Standard Class,DA-BOAN-CO-SA-63301,OFF-BI-10003707,$17.30,1,0,$8.30,
6978,ORD-LY-PHAN-CO-LO-90008,11/25/2016,11/28/2016,First Class,LY-PHAN-CO-LO-90008,OFF-PA-10001166,$59.98,2,0,$17.99,
8684,ORD-CY-ZIIC-CO-SA-94122,11/25/2017,12.01.2017,Standard Class,CY-ZIIC-CO-SA-94122,OFF-PA-10000357,$5.16,2,0,$1.34,
8661,ORD-IA-ZYLO-CO-CO-43229,11/25/2017,11/30/2017,Standard Class,IA-ZYLO-CO-CO-43229,OFF-AR-10000658,$723.92,5,0.2,-$81.44,
3848,ORD-AM-ZEIN-HO-HO-77036,11/25/2017,11/27/2017,Second Class,AM-ZEIN-HO-HO-77036,FUR-FU-10000076,$501.81,3,0,$0.00,
8960,ORD-SE-O'AN-CO-CL-37042,11/25/2017,11/30/2017,Standard Class,SE-O'AN-CO-CL-37042,OFF-AR-10002833,$67.84,5,0.8,-$179.78,
8961,ORD-SE-O'AN-CO-CL-37042,11/25/2017,11/30/2017,Standard Class,SE-O'AN-CO-CL-37042,OFF-AR-10003958,$853.93,5,0.3,-$24.40,
8959,ORD-SE-O'AN-CO-ME-38109,11/25/2017,11/30/2017,Standard Class,SE-O'AN-CO-ME-38109,OFF-ST-10002554,$299.96,5,0.2,$37.50,
8962,ORD-SE-O'AN-CO-AR-22204,11/25/2017,11/30/2017,Standard Class,SE-O'AN-CO-AR-22204,TEC-MA-10000045,$18.69,4,0.2,$3.74,
6979,ORD-NA-LARD-CO-KN-37918,11/25/2017,11/29/2017,Second Class,NA-LARD-CO-KN-37918,FUR-BO-10002213,$48.87,9,0,$23.95,
6319,ORD-RD-BEER-CO-CI-45231,11/25/2017,11/29/2017,Second Class,RD-BEER-CO-CI-45231,FUR-CH-10002880,$39.96,5,0.2,$3.50,
6320,ORD-RD-BEER-CO-HO-35244,11/25/2017,11/29/2017,Second Class,RD-BEER-CO-HO-35244,OFF-SU-10002573,$34.08,6,0,$15.34,
9463,ORD-AN-SWED-CO-GI-85234,11/25/2017,11/30/2017,Second Class,AN-SWED-CO-GI-85234,OFF-EN-10004147,$701.96,2,0,$168.47,
